,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,month,year
3785,850000.0,4,3.0,2720,183823,2.0,0,0,3,8,2720,0,1975,2007,47.6749,-122.002,2140,173804,7,2014
3786,729032.0,4,2.5,2840,12866,1.0,0,0,4,9,1780,1060,1977,0,47.6388,-122.167,2840,13209,7,2014
3787,308000.0,3,2.5,1250,1150,2.0,0,0,3,8,1080,170,2009,0,47.5582,-122.363,1250,1150,3,2015
3788,430000.0,2,1.0,990,4802,1.0,0,0,3,7,990,0,1947,0,47.6876,-122.395,1180,5000,6,2014
3789,575000.0,3,1.0,1220,5652,1.0,0,0,3,6,1220,0,1905,0,47.5767,-122.408,1490,2467,4,2015
3790,264950.0,3,1.5,1470,11599,1.0,0,0,3,7,1070,400,1967,0,47.3632,-122.188,1580,9760,3,2015
3791,145000.0,1,0.75,480,9750,1.0,0,0,2,4,480,0,1948,0,47.4982,-122.362,1550,9924,8,2014
3792,735000.0,3,2.25,1490,1212,2.0,0,0,3,9,1040,450,2011,0,47.6226,-122.313,1490,1337,6,2014
3793,599000.0,3,1.75,1650,1180,3.0,0,0,3,8,1650,0,2014,0,47.6636,-122.319,1720,1960,8,2014
3794,299000.0,2,1.0,710,6732,1.0,0,0,5,6,710,0,1942,0,47.5151,-122.372,710,6720,4,2015
3795,525126.0,5,2.25,1950,8025,1.0,0,2,3,7,1150,800,1960,0,47.6159,-122.114,1780,8560,9,2014
3796,950000.0,3,2.5,3080,8448,2.0,0,2,3,9,3080,0,2000,0,47.6469,-122.389,2500,6400,8,2014
3797,278000.0,3,1.5,1900,9994,1.0,0,0,3,7,1120,780,1960,0,47.4729,-122.301,1900,9994,4,2015
3798,315000.0,3,2.25,1370,1533,3.0,0,0,3,8,1370,0,2009,0,47.7326,-122.343,1370,1125,12,2014
3799,1040000.0,4,3.5,4320,8490,2.0,0,0,3,10,3280,1040,2005,0,47.5568,-122.029,4030,11008,10,2014
3800,249500.0,4,1.5,2120,8554,1.0,0,0,4,7,1170,950,1977,0,47.2933,-122.195,1790,8554,2,2015
3801,400000.0,3,1.75,1390,4602,1.0,0,0,3,7,930,460,1981,0,47.6944,-122.366,1230,4800,7,2014
3802,379000.0,4,2.5,2570,10155,2.0,0,0,3,9,2570,0,1994,0,47.3842,-122.17,2770,10155,1,2015
3803,779950.0,2,2.5,2680,7625,1.0,0,0,3,9,2680,0,2002,0,47.7094,-122.024,2310,7395,10,2014
3804,392500.0,4,2.5,2150,7303,2.0,0,0,3,8,2150,0,2005,0,47.5109,-122.183,1940,9569,6,2014
3805,730000.0,4,2.5,3470,14271,2.0,0,0,3,9,3470,0,2005,0,47.5423,-121.877,3450,9380,3,2015
3806,275000.0,4,2.0,1960,30480,1.0,0,2,4,7,1060,900,1972,0,47.1924,-121.988,1460,8914,10,2014
3807,478000.0,2,1.0,820,6000,1.0,0,0,3,7,820,0,1939,0,47.6494,-122.395,1630,6000,10,2014
3808,335000.0,3,1.5,1560,9600,1.0,0,0,4,7,1560,0,1961,0,47.6918,-122.163,1520,10000,7,2014
3809,635500.0,3,2.0,1660,3600,1.0,0,0,3,7,1000,660,1939,2006,47.6789,-122.351,1700,4356,11,2014
3810,299900.0,3,1.0,1110,8593,1.0,0,0,3,7,1110,0,1979,0,47.7595,-122.309,1780,8593,6,2014
3811,1160000.0,4,3.5,4270,12305,2.0,0,2,3,10,4270,0,1994,0,47.5489,-122.118,4190,13137,11,2014
3812,362000.0,3,2.25,1640,14374,1.0,0,0,4,7,1140,500,1963,0,47.4476,-122.332,2020,10500,5,2014
3813,323000.0,3,1.75,1950,15037,1.0,0,0,3,7,1950,0,1989,0,47.6892,-121.913,1760,15181,2,2015
3814,399950.0,3,1.75,1560,5223,1.0,0,0,4,7,810,750,1940,0,47.7175,-122.288,1440,8491,6,2014
3815,1390000.0,5,1.75,2650,11340,1.0,0,0,3,8,2650,0,1955,0,47.626,-122.213,2780,13204,3,2015
3816,645000.0,2,1.0,1240,5000,1.0,0,0,3,7,1000,240,1920,0,47.6634,-122.351,1480,3500,10,2014
3817,685000.0,4,2.5,3550,10968,2.0,0,0,3,9,3550,0,2006,0,47.5431,-121.886,3550,8583,4,2015
3818,756450.0,4,2.0,3210,8400,1.5,0,0,5,7,2040,1170,1914,0,47.5322,-122.391,2540,6458,12,2014
3819,772000.0,3,2.25,1640,1204,3.0,0,0,3,8,1640,0,2014,0,47.6196,-122.297,1630,3136,5,2014
3820,975000.0,4,2.5,2720,11049,2.0,0,0,3,10,2720,0,1989,0,47.5815,-122.192,2750,11049,9,2014
3821,418000.0,4,1.5,1550,9176,1.0,0,0,3,7,1000,550,1956,0,47.6005,-122.129,1730,8539,6,2014
3822,409950.0,3,2.5,2655,5080,2.0,0,0,3,8,2655,0,2013,0,47.2972,-122.348,2879,5232,11,2014
3823,900000.0,3,3.25,3870,33980,2.0,0,0,3,10,3150,720,1991,0,47.5589,-122.117,3590,10750,2,2015
3824,375000.0,3,2.5,1330,816,3.0,0,0,3,8,1330,0,2004,0,47.6836,-122.387,1330,1113,7,2014
3825,310000.0,2,1.5,1040,83199,1.0,0,0,4,7,870,170,1965,0,47.4222,-122.443,1760,75794,11,2014
3826,300000.0,3,2.25,1780,10395,1.0,0,0,3,8,1780,0,1967,0,47.4539,-122.15,2080,9360,6,2014
3827,353500.0,3,2.5,1260,972,2.0,0,0,3,8,840,420,2008,0,47.5872,-122.316,1270,925,12,2014
3828,242500.0,3,1.0,1020,5870,1.0,0,0,3,6,1020,0,1941,0,47.741,-122.314,1160,6901,9,2014
3829,445800.0,3,2.0,1320,6500,1.0,0,0,3,7,1320,0,1947,0,47.7119,-122.319,1110,6592,10,2014
3830,399000.0,4,1.0,1500,6388,1.5,0,0,4,7,1500,0,1951,0,47.5303,-122.378,980,5366,4,2015
3831,228950.0,3,1.0,1120,6625,1.0,0,0,3,6,1120,0,1942,0,47.4879,-122.332,1120,6794,4,2015
3832,910000.0,5,2.5,2350,4000,2.0,0,0,3,9,2350,0,1993,0,47.6265,-122.296,1840,4000,6,2014
3833,305240.0,3,1.0,1300,9000,1.0,0,0,3,7,1300,0,1956,0,47.7352,-122.337,1500,9600,7,2014
3834,275000.0,2,1.0,770,8149,1.0,0,0,5,6,770,0,1948,0,47.7406,-122.302,770,8150,6,2014
3835,100000.0,2,0.75,660,5240,1.0,0,0,4,4,660,0,1912,0,47.3881,-122.234,850,5080,7,2014
3836,620000.0,5,3.0,2540,11422,1.0,0,0,3,8,1270,1270,1962,2014,47.5459,-122.176,2090,10741,2,2015
3837,370000.0,3,2.5,1780,4050,2.0,0,0,3,7,1780,0,2001,0,47.7346,-122.308,1571,4976,5,2014
3838,1700000.0,5,4.75,3940,7067,2.0,0,0,3,10,3230,710,2008,0,47.6232,-122.205,1910,7735,7,2014
3839,670950.0,3,2.5,1790,2375,3.0,0,0,3,8,1790,0,2007,0,47.6726,-122.38,1450,2400,12,2014
3840,649000.0,2,1.0,1280,4840,1.0,0,0,3,7,1200,80,1908,0,47.6762,-122.299,1860,5500,3,2015
3841,409500.0,4,2.75,2140,13000,1.0,0,0,3,7,1320,820,1968,0,47.7683,-122.252,2360,11000,5,2014
3842,173250.0,3,2.0,1210,9097,1.0,0,0,4,7,1210,0,1954,0,47.4849,-122.303,1360,10125,8,2014
3843,450000.0,2,1.0,1120,4590,1.0,0,0,3,7,1120,0,1924,0,47.5663,-122.285,1120,5100,2,2015
3844,790000.0,4,3.5,3560,6098,2.0,0,0,3,10,3560,0,2006,0,47.5828,-121.972,3660,6846,7,2014
3845,535000.0,2,1.0,1040,5527,1.0,0,0,3,7,1040,0,1951,0,47.6774,-122.284,2080,7020,5,2014
3846,202500.0,3,1.0,1120,8576,1.0,0,0,3,6,1120,0,1943,0,47.4896,-122.248,1050,8812,10,2014
3847,300000.0,3,1.0,1010,10168,1.0,0,0,3,6,1010,0,1979,0,47.6453,-121.912,1180,10318,4,2015
3848,660000.0,4,2.25,2010,15375,1.0,0,0,4,8,2010,0,1957,0,47.5956,-122.174,1930,15375,2,2015
3849,183000.0,3,1.75,1330,9200,1.0,0,0,4,7,1330,0,1973,0,47.2916,-122.185,1590,9200,6,2014
3850,291000.0,3,2.25,1480,7200,1.0,0,0,3,7,1190,290,1975,0,47.3037,-122.375,1830,7200,1,2015
3851,600000.0,3,2.5,1350,187313,1.0,0,0,4,7,1350,0,1997,0,47.7369,-122.049,2310,49222,10,2014
3852,543000.0,2,1.0,940,3864,1.0,0,0,4,8,940,0,1918,0,47.6631,-122.345,1440,3956,12,2014
3853,250000.0,4,1.75,1710,7140,1.0,0,0,5,7,1010,700,1968,0,47.3745,-122.275,1770,8960,12,2014
3854,653500.0,2,2.5,1680,1240,2.0,0,0,3,8,1120,560,2014,0,47.6372,-122.324,2060,3630,11,2014
3855,490000.0,2,1.0,1160,5000,1.0,0,0,4,8,1160,0,1937,0,47.6865,-122.399,1750,5000,5,2014
3856,460000.0,2,1.0,1430,12092,1.0,0,0,4,7,1430,0,1938,0,47.7023,-122.276,2320,10800,12,2014
3857,285000.0,4,1.75,2510,7440,1.0,0,2,4,8,1290,1220,1962,0,47.3748,-122.276,1790,8000,7,2014
3858,460000.0,3,1.0,1860,6360,1.0,0,0,3,8,1470,390,1954,0,47.5327,-122.392,1770,6175,9,2014
3859,435000.0,4,2.5,2940,7590,2.0,0,0,3,9,2940,0,1991,0,47.4341,-122.16,2550,8360,12,2014
3860,530000.0,3,1.75,1690,8190,1.0,0,0,4,8,1690,0,1958,0,47.5857,-122.172,1840,8705,5,2014
3861,775900.0,3,2.5,2700,5764,2.0,0,0,3,9,2700,0,2014,0,47.5618,-122.027,3270,14700,4,2015
3862,410000.0,4,2.0,1970,10500,1.0,0,0,3,8,1820,150,1961,0,47.479,-122.356,2090,12300,6,2014
3863,2350000.0,4,2.25,4370,22863,2.5,0,3,4,10,3670,700,1907,1994,47.6878,-122.215,2980,22863,9,2014
3864,347950.0,5,2.25,1700,13500,1.5,0,0,4,7,1700,0,1962,0,47.4611,-122.067,1810,14550,3,2015
3865,194000.0,3,1.75,1260,10488,1.0,0,0,2,7,1110,150,1952,0,47.5417,-122.357,1540,9120,8,2014
3866,392000.0,4,2.5,2600,8921,2.0,0,0,3,8,2600,0,1991,0,47.4423,-122.178,2550,8683,12,2014
3867,479950.0,3,2.0,2260,7163,1.0,0,0,3,9,2260,0,2012,0,47.4593,-122.136,2340,6730,7,2014
3868,532000.0,3,2.5,1820,4910,2.0,0,0,3,8,1820,0,1993,0,47.5703,-121.996,2090,6668,6,2014
3869,235000.0,3,1.0,1310,9529,1.0,0,0,3,7,1310,0,1956,0,47.4105,-122.295,1330,9529,3,2015
3870,198500.0,2,1.0,1050,9600,1.0,0,0,4,6,1050,0,1959,0,47.3274,-122.346,990,8880,3,2015
3871,745000.0,4,2.25,2290,10409,2.0,0,0,3,8,2290,0,1972,0,47.6351,-122.168,2040,10409,7,2014
3872,599000.0,3,2.75,1960,2500,1.5,0,0,5,7,1410,550,1926,0,47.6744,-122.353,2040,5000,5,2014
3873,1830000.0,4,4.25,4500,215186,2.0,0,3,3,11,2630,1870,2009,0,47.559,-122.045,3030,25447,10,2014
3874,424000.0,3,2.0,1330,5632,1.0,0,0,3,8,1330,0,1988,0,47.5745,-122.017,1900,4842,10,2014
3875,308500.0,2,1.0,850,6174,1.0,0,0,4,7,850,0,1950,0,47.7352,-122.328,1100,6174,5,2014
3876,645000.0,3,2.5,2120,196995,1.0,0,1,3,9,2120,0,1997,0,47.4089,-122.459,1304,92423,3,2015
3877,265000.0,4,2.0,1600,10160,1.0,0,0,4,7,1600,0,1972,0,47.2015,-122.003,1540,9352,3,2015
3878,200000.0,3,1.0,2120,31564,1.0,0,0,3,7,1220,900,1942,0,47.4938,-122.298,1790,11571,12,2014
3879,395000.0,3,1.75,2030,217800,1.0,0,2,4,8,2030,0,1977,0,47.2618,-122.12,2570,216057,10,2014
3880,740000.0,3,2.5,2710,18480,2.0,0,2,3,10,2000,710,1978,0,47.7256,-122.259,2710,18077,11,2014
3881,805000.0,4,2.25,2440,9889,1.0,0,0,3,7,1540,900,1952,0,47.6932,-122.3,1710,6284,4,2015
3882,475000.0,3,2.5,2770,98881,2.0,0,0,3,9,2770,0,1991,0,47.2568,-121.952,1830,74923,8,2014
3883,324950.0,4,2.5,2229,5723,2.0,0,0,3,7,2229,0,2012,0,47.3693,-122.286,2738,5742,7,2014
3884,979700.0,4,2.25,2480,6000,2.0,0,2,3,10,2380,100,1929,0,47.6392,-122.406,3030,5600,10,2014
3885,585000.0,3,2.5,2330,33750,2.0,0,0,3,9,2330,0,1983,2001,47.4787,-121.723,2270,35000,1,2015
3886,352900.0,2,1.5,1240,1892,2.0,0,0,3,7,1240,0,2002,0,47.5915,-122.295,1220,1740,2,2015
3887,260000.0,5,2.5,2025,7760,2.0,0,0,3,7,2025,0,2007,0,47.2671,-122.256,1664,9000,6,2014
3888,380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,1985,0,47.4334,-122.161,2310,10094,1,2015
3889,960000.0,3,2.5,1730,4102,3.0,1,4,3,8,1730,0,1996,0,47.645,-122.084,2340,16994,3,2015
3890,365000.0,4,2.25,2070,8893,2.0,0,0,4,8,2070,0,1986,0,47.4388,-122.162,2390,7700,10,2014
3891,815000.0,3,2.0,2310,6000,2.0,0,1,4,9,1560,750,1926,0,47.648,-122.395,2000,6000,1,2015
3892,554000.0,3,1.75,1760,10780,1.0,0,0,3,8,1760,0,1977,0,47.5938,-122.154,2090,10780,6,2014
3893,396000.0,4,1.0,1040,4420,1.5,0,0,3,6,1040,0,1944,0,47.6945,-122.368,1310,4920,2,2015
3894,374000.0,3,1.5,1330,10640,1.0,0,0,3,7,1330,0,1976,0,47.7364,-122.193,1460,8520,8,2014
3895,250000.0,3,1.75,1628,286355,1.0,0,0,3,7,1628,0,1996,0,47.2558,-122.122,1490,216344,2,2015
3896,389000.0,5,2.0,2330,10750,1.0,0,0,4,7,1190,1140,1962,0,47.7325,-122.245,1830,10180,5,2014
3897,246000.0,3,1.5,1630,10200,1.0,0,0,4,8,1300,330,1976,0,47.3155,-122.364,1960,6700,2,2015
3898,620000.0,3,1.75,1670,9900,1.0,0,0,4,8,1670,0,1957,0,47.595,-122.172,2410,8800,8,2014
3899,699000.0,4,2.5,2650,7945,2.0,0,0,3,9,2650,0,2006,0,47.7113,-122.296,1200,7920,5,2014
3900,360000.0,4,2.5,2750,6259,2.0,0,0,3,9,2750,0,2002,0,47.3304,-122.179,2810,6824,12,2014
3901,299950.0,3,2.5,1780,4650,2.0,0,0,3,7,1780,0,2011,0,47.386,-122.047,3050,3848,9,2014
3902,735000.0,3,3.25,2960,39370,2.0,0,0,3,10,2960,0,1989,0,47.7452,-122.202,2960,56628,8,2014
3903,298450.0,5,3.0,2100,9752,1.0,0,0,3,8,1200,900,2007,0,47.3341,-122.304,1270,10200,5,2014
3904,374900.0,3,2.5,2480,4950,2.0,0,0,3,7,2480,0,2004,0,47.4389,-122.116,2230,5298,4,2015
3905,1600000.0,5,3.75,4270,7500,2.0,0,0,3,10,3210,1060,2014,0,47.6845,-122.207,2410,8350,8,2014
3906,1060000.0,2,1.5,2370,184231,2.0,0,0,3,11,2370,0,2005,0,47.4543,-121.778,3860,151081,8,2014
3907,462000.0,5,1.75,2840,10220,1.0,0,0,4,7,2210,630,1954,0,47.764,-122.36,2000,9750,7,2014
3908,247000.0,3,2.25,1640,7630,1.0,0,0,4,8,1180,460,1968,0,47.3739,-122.29,1930,7630,12,2014
3909,305000.0,4,2.5,2320,4683,2.0,0,0,3,7,2320,0,2007,0,47.3349,-122.059,2230,5750,7,2014
3910,375000.0,3,2.0,1540,8885,1.5,0,0,5,6,1540,0,1939,0,47.7403,-121.984,1730,5000,4,2015
3911,500000.0,3,2.5,1650,4648,2.0,0,0,3,8,1650,0,2001,0,47.5968,-122.015,1800,5637,1,2015
3912,370000.0,4,2.5,2570,7753,2.0,0,0,3,8,2570,0,1987,0,47.4237,-122.162,2140,7615,3,2015
3913,605000.0,4,2.25,1750,6120,1.0,0,0,3,7,1150,600,1962,0,47.6958,-122.29,1350,6120,3,2015
3914,779950.0,4,2.75,2840,4864,3.0,0,0,3,9,2840,0,2014,0,47.7103,-122.108,2990,5314,9,2014
3915,555000.0,4,2.5,2870,6776,2.0,0,0,3,8,2870,0,2004,0,47.539,-121.878,2770,6658,3,2015
3916,370000.0,4,3.0,2130,4838,1.5,0,0,4,7,2130,0,1930,0,47.4871,-122.203,1070,4838,8,2014
3917,700000.0,4,2.5,3040,7200,2.0,0,0,3,9,3040,0,2008,0,47.7747,-122.366,2360,8245,1,2015
3918,415000.0,3,1.75,1480,2200,2.0,0,0,3,7,1480,0,1995,0,47.6969,-122.35,1360,2190,4,2015
3919,856500.0,4,2.5,3290,8147,2.0,0,0,3,10,3290,0,2003,0,47.7048,-122.107,3290,7467,7,2014
3920,395000.0,3,2.5,1960,3953,2.0,0,0,3,8,1960,0,1999,0,47.4904,-122.158,1690,3593,4,2015
3921,577500.0,3,2.5,2280,10879,2.0,0,0,3,9,2280,0,1984,0,47.6217,-122.034,2400,9536,11,2014
3922,494000.0,2,1.0,1290,4650,1.0,0,0,4,7,1290,0,1906,0,47.6877,-122.325,1640,3900,7,2014
3923,210000.0,3,1.0,1110,7962,1.0,0,0,3,7,1110,0,1962,0,47.5035,-122.36,1200,8094,6,2014
3924,800000.0,2,1.0,1740,5719,1.0,0,0,3,8,1740,0,1955,0,47.6729,-122.335,1980,5000,6,2014
3925,340000.0,2,2.0,1250,1178,2.0,0,0,3,7,980,270,1996,0,47.5426,-122.387,1270,1242,3,2015
3926,358000.0,3,2.25,2510,12013,2.0,0,0,3,8,2510,0,1988,0,47.3473,-122.314,1870,8017,1,2015
3927,455000.0,3,1.75,1320,1014,3.0,0,0,3,9,1320,0,2015,0,47.6047,-122.305,1380,1495,8,2014
3928,500000.0,4,3.0,2450,4668,2.0,0,0,3,8,2450,0,2004,0,47.7721,-122.235,2460,4895,4,2015
3929,374950.0,2,2.25,1240,1172,2.0,0,0,3,8,1000,240,2008,0,47.5877,-122.316,1260,1111,10,2014
3930,255000.0,4,2.5,1580,7800,1.0,0,0,4,7,1580,0,1959,0,47.481,-122.163,1320,7800,9,2014
3931,253101.0,3,2.0,1239,6036,1.0,0,0,3,7,1239,0,2009,0,47.3689,-122.175,2060,5746,7,2014
3932,452000.0,6,2.25,2660,13579,2.0,0,0,3,7,2660,0,1937,1990,47.7142,-122.286,1120,8242,7,2014
3933,332000.0,3,1.75,1340,13115,1.0,0,0,3,7,1340,0,1978,0,47.5021,-121.77,1370,10800,10,2014
3934,510000.0,4,1.5,1320,14250,1.0,0,0,4,7,1320,0,1954,0,47.7016,-122.199,1720,14250,6,2014
3935,370000.0,3,1.5,1690,161913,1.0,0,0,2,7,1430,260,1952,0,47.356,-122.189,1930,12548,9,2014
3936,1070000.0,3,2.25,2890,21480,2.0,0,4,3,8,1790,1100,1941,1989,47.5027,-122.381,2110,8107,10,2014
3937,252000.0,3,1.0,1530,9465,1.0,0,0,4,7,1530,0,1960,0,47.4915,-122.151,1530,9465,1,2015
3938,500000.0,4,2.25,2350,7210,1.5,0,0,4,7,2350,0,1972,0,47.7407,-122.183,1930,7519,8,2014
3939,292000.0,3,2.5,1600,3580,2.0,0,0,3,7,1600,0,2000,0,47.4939,-122.261,2020,4327,4,2015
3940,510000.0,4,2.5,2430,5203,2.0,0,0,3,8,2430,0,2003,0,47.7402,-122.317,2260,7474,5,2014
3941,1250000.0,1,1.25,1810,5070,1.5,1,4,4,8,1230,580,1967,0,47.5814,-122.081,2280,5070,4,2015
3942,600000.0,2,1.0,1370,5000,1.5,0,0,3,7,1370,0,1905,0,47.6744,-122.383,1500,5000,2,2015
3943,473975.0,3,2.5,2330,3610,2.0,0,0,3,8,2330,0,1999,0,47.6022,-122.021,1830,2948,1,2015
3944,278000.0,3,2.25,1590,9425,1.0,0,0,3,7,1170,420,1985,0,47.4291,-122.16,1590,9394,12,2014
3945,400000.0,3,1.5,1510,8360,1.0,0,0,3,7,1120,390,1960,0,47.6119,-122.133,1700,8360,11,2014
3946,1600000.0,3,2.5,2850,19593,1.5,1,4,3,10,1790,1060,1978,0,47.5894,-122.111,2850,18782,1,2015
3947,618000.0,4,2.25,2470,7350,1.0,0,0,3,7,1600,870,1978,0,47.6936,-122.128,1970,7700,10,2014
3948,413000.0,3,1.75,2280,139392,1.0,0,0,3,8,2280,0,1977,0,47.291,-122.118,2280,117176,2,2015
3949,180000.0,3,1.75,1330,16000,1.0,0,0,3,7,1330,0,1978,0,47.28,-122.257,1330,14374,9,2014
3950,450000.0,3,2.5,1639,2710,2.0,0,0,3,8,1479,160,2003,0,47.5924,-122.294,1580,1733,8,2014
3951,320000.0,4,2.5,3490,5000,2.0,0,0,3,8,3490,0,2003,0,47.3772,-122.127,2910,5025,6,2014
3952,435000.0,4,2.25,2730,7506,2.0,0,0,4,8,2730,0,1987,0,47.4627,-122.152,2390,8015,3,2015
3953,344000.0,2,2.0,1300,4659,1.0,0,0,3,8,1300,0,2005,0,47.7132,-122.033,1640,4780,9,2014
3954,280000.0,2,1.0,720,5000,1.0,0,0,5,6,720,0,1951,0,47.5195,-122.374,810,5000,8,2014
3955,480000.0,3,2.25,1680,9090,1.0,0,0,4,7,1130,550,1959,0,47.6068,-122.13,1960,9090,7,2014
3956,500000.0,2,1.0,950,4500,1.0,0,2,3,7,850,100,1926,0,47.6562,-122.354,1670,4000,7,2014
3957,530000.0,3,2.5,2480,7480,2.0,0,0,3,9,2480,0,1992,0,47.771,-122.166,2480,7480,8,2014
3958,2260000.0,3,3.5,3110,14872,1.0,0,0,3,10,3110,0,2003,0,47.6178,-122.209,3110,12433,2,2015
3959,260000.0,3,2.5,1490,8102,2.0,0,0,4,7,1490,0,1990,0,47.3712,-122.092,1640,7943,7,2014
3960,440000.0,4,2.5,2410,4780,2.0,0,0,3,7,2410,0,2000,0,47.5326,-121.879,2410,4025,6,2014
3961,588000.0,4,2.25,2510,19550,1.0,0,0,4,9,1810,700,1977,0,47.7041,-122.241,2450,19250,3,2015
3962,1440000.0,4,3.5,4970,16582,2.0,0,3,4,11,3930,1040,1992,0,47.5496,-122.12,3580,13335,3,2015
3963,500000.0,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,1954,0,47.5712,-122.143,1520,13527,8,2014
3964,415000.0,3,1.0,1500,3399,2.0,0,0,5,7,1300,200,1926,0,47.6838,-122.352,1360,3588,10,2014
3965,506400.0,3,2.5,2100,9040,1.0,0,0,3,8,1700,400,1989,0,47.5329,-122.173,2430,8809,11,2014
3966,300000.0,3,2.5,1700,3575,2.0,0,0,3,7,1700,0,2000,0,47.5418,-122.295,1590,3380,6,2014
3967,2500000.0,4,4.0,3330,24354,1.0,0,0,4,10,3330,0,1961,0,47.5708,-122.192,3880,25493,4,2015
3968,613500.0,4,2.5,3020,6068,2.0,0,0,3,9,3020,0,2006,0,47.773,-122.16,3240,5757,4,2015
3969,585000.0,3,2.5,1910,1501,2.5,0,0,3,8,1530,380,2007,0,47.6441,-122.385,1760,1750,6,2014
3970,640500.0,3,1.0,1070,4505,1.0,0,2,4,7,1070,0,1919,0,47.5305,-122.384,1380,4505,5,2015
3971,378000.0,3,1.5,1000,6914,1.0,0,0,3,7,1000,0,1947,0,47.7144,-122.319,1000,6947,11,2014
3972,489000.0,3,2.0,1510,3000,1.0,0,0,4,7,910,600,1972,0,47.6804,-122.319,1620,4000,9,2014
3973,842000.0,3,1.0,1620,4774,1.5,0,0,3,7,1620,0,1920,0,47.659,-122.339,1880,4560,10,2014
3974,354901.0,3,2.5,1490,1709,3.0,0,0,3,8,1490,0,2004,0,47.7173,-122.299,1364,1709,5,2014
3975,1520000.0,3,2.25,2610,9409,1.0,1,4,4,8,2610,0,1963,0,47.5789,-122.076,2970,9156,8,2014
3976,472500.0,4,1.75,1440,8536,1.0,0,0,4,7,1440,0,1961,0,47.6775,-122.18,1720,9748,3,2015
3977,589000.0,4,1.0,2210,4366,2.0,0,0,3,8,2210,0,1901,0,47.6105,-122.309,1740,1745,12,2014
3978,3400000.0,3,4.5,5230,17826,2.0,1,4,3,10,3740,1490,2005,0,47.5348,-122.243,3670,17826,6,2014
3979,309000.0,3,2.25,1490,1294,2.0,0,0,3,7,1220,270,2010,0,47.5569,-122.363,1490,1283,6,2014
3980,495000.0,3,2.75,2430,14861,1.0,0,0,3,9,1530,900,1988,0,47.7461,-122.247,2230,10300,12,2014
3981,240000.0,2,1.0,670,10920,1.0,0,0,3,6,670,0,1942,0,47.5128,-122.372,900,7425,6,2014
3982,425000.0,2,2.0,1440,6677,1.0,0,0,3,7,870,570,1952,0,47.5513,-122.264,2020,7642,10,2014
3983,575000.0,3,1.75,2680,8625,1.0,0,0,5,8,1590,1090,1974,0,47.5316,-122.056,2620,14275,7,2014
3984,334950.0,2,2.25,1240,750,2.0,0,0,3,7,1150,90,2008,0,47.5322,-122.073,1240,750,3,2015
3985,539950.0,3,2.25,2190,7149,1.0,0,1,4,8,1240,950,1963,0,47.5243,-122.204,3500,7149,6,2014
3986,238000.0,2,1.0,750,6480,1.0,0,0,3,6,750,0,1943,0,47.5195,-122.35,1050,6390,1,2015
3987,520000.0,3,2.5,2280,58712,2.5,0,3,3,9,2280,0,1987,0,47.3053,-122.0,2240,24332,11,2014
3988,398000.0,3,2.5,1720,1715,2.0,0,0,3,7,1240,480,2004,0,47.5481,-122.384,1610,1626,6,2014
3989,610000.0,3,1.75,1650,221720,1.0,0,0,3,7,1650,0,1992,0,47.5297,-121.901,2520,221284,10,2014
3990,518500.0,3,3.5,1590,1102,3.0,0,0,3,8,1590,0,2010,0,47.6824,-122.347,1620,3166,6,2014
3991,237100.0,3,1.75,1360,9603,1.0,0,0,3,7,1360,0,1963,0,47.3959,-122.309,2240,10605,4,2015
3992,258800.0,2,1.75,1290,1624,2.0,0,0,3,8,1290,0,2014,0,47.5171,-122.347,1410,1963,4,2015
3993,290700.0,3,2.5,1670,6666,2.0,0,0,4,7,1670,0,1992,0,47.3488,-122.033,1370,6170,8,2014
3994,858000.0,5,3.0,3620,12778,1.0,0,2,5,8,1900,1720,1964,0,47.5512,-122.191,2930,10669,2,2015
3995,223000.0,3,1.75,1340,7473,1.0,0,0,4,7,1340,0,1973,0,47.3087,-122.206,1510,8240,5,2014
3996,430000.0,3,1.0,1560,5225,1.5,0,0,3,7,1260,300,1927,0,47.5554,-122.279,1560,5322,10,2014
3997,725000.0,4,2.75,2420,10962,1.0,0,0,3,8,1530,890,1977,0,47.6218,-122.152,2620,13200,6,2014
3998,690000.0,4,3.75,3210,7054,2.0,0,0,4,8,3210,0,1985,0,47.7268,-122.103,2350,8020,8,2014
3999,229950.0,3,2.0,1410,7466,1.0,0,0,3,7,1410,0,1983,0,47.427,-122.147,1410,7610,6,2014
4000,253000.0,3,2.0,1490,7651,1.0,0,0,3,7,1490,0,1988,0,47.3211,-122.325,1590,7795,5,2015
4001,663500.0,2,1.0,1310,5200,1.0,0,0,3,7,910,400,1946,0,47.6784,-122.304,1320,4794,3,2015
4002,325000.0,3,2.5,2330,8627,1.0,0,0,4,7,1480,850,1980,0,47.4543,-122.21,1940,9607,7,2014
4003,564000.0,2,2.0,1690,4500,1.0,0,0,3,8,1690,0,2004,0,47.7133,-122.031,1640,4500,6,2014
4004,850000.0,5,2.25,3100,97661,2.0,0,0,3,9,3100,0,1986,0,47.6624,-122.062,2370,53993,3,2015
4005,432500.0,3,2.5,2390,6435,1.0,0,0,3,8,1600,790,1978,0,47.726,-122.194,2020,7300,12,2014
